tiempo;VA;VB;VC
0.0620875;-5.64499;294.975;-289.165
0.0621;-6.9215;295.346;-288.453
0.0621125;-7.95689;295.496;-287.847
0.062125;-9.24049;295.586;-287.405
0.0621375;-10.5028;295.997;-287.058
0.06215;-11.2616;296.628;-286.029
0.0621625;-12.1906;297.389;-285.144
0.062175;-13.3395;297.619;-284.288
0.0621875;-14.4458;297.98;-283.355
0.0622;-15.3394;298.421;-282.181
0.0622125;-16.7648;298.881;-280.69
0.062225;-17.9846;299.552;-280.257
0.0622375;-18.7505;300.704;-279.748
0.06225;-20.0695;302.236;-279.411
0.0622625;-20.9418;303.268;-280.267
0.062275;-22.1687;304.89;-280.45
0.0622875;-23.2821;305.992;-280.488
0.0623;-24.2465;306.563;-280.594
0.0623125;-25.5514;306.853;-279.901
0.062325;-26.5017;306.422;-278.882
0.0623375;-27.9413;306.122;-277.602
0.06235;-29.0051;305.411;-276.66
0.0623625;-30.0972;305.261;-275.861
0.062375;-31.1113;305.201;-275.265
0.0623875;-32.0119;305.631;-274.967
0.0624;-33.4374;306.202;-274.745
0.0624125;-34.3026;306.422;-274.736
0.062425;-35.2103;307.484;-273.841
0.0624375;-35.7847;307.955;-272.937
0.06245;-36.7776;308.505;-272.042
0.0624625;-38.4016;308.986;-271.225
0.062475;-39.2597;309.307;-270.811
0.0624875;-40.1532;310.308;-269.647
0.0625;-41.0751;310.939;-269.002
0.0625125;-42.5431;311.29;-268.858
0.062525;-43.7062;311.73;-268.512
0.0625375;-44.1529;312.642;-267.569
0.06255;-44.8479;313.333;-266.511
0.0625625;-45.8337;313.363;-265.847
0.062575;-47.2165;313.252;-264.847
0.0625875;-47.9399;313.453;-263.615
0.0626;-48.5852;314.094;-261.768
0.0626125;-49.5781;314.604;-260.354
0.062625;-51.0177;314.685;-259.7
0.0626375;-52.4857;314.835;-258.844
0.06265;-53.28;315.255;-257.95
0.0626625;-54.0317;315.456;-257.122
0.062675;-55.2444;315.356;-256.709
0.0626875;-56.8116;314.845;-256.622
0.0627;-57.9037;314.564;-256.362
0.0627125;-58.6271;314.554;-255.602
0.062725;-59.5065;314.815;-254.41
0.0627375;-60.7404;315.005;-253.698
0.06275;-62.0098;315.135;-252.899
0.0627625;-63.0878;315.916;-251.687
0.062775;-63.8395;316.467;-250.6
0.0627875;-65.1798;316.838;-249.484
0.0628;-66.8677;316.798;-249.09
0.0628125;-68.0732;316.788;-248.455
0.062825;-69.0306;317.148;-247.378
0.0628375;-69.5838;317.308;-246.502
0.06285;-70.6972;317.719;-245.281
0.0628625;-72.2077;317.839;-244.338
0.062875;-73.4842;317.769;-243.549
0.0628875;-74.5409;318.09;-242.039
0.0629;-75.6685;318.48;-240.442
0.0629125;-77.4627;318.47;-239.672
0.062925;-78.9519;318.17;-239.047
0.0629375;-79.9306;318.3;-237.652
0.06295;-80.7461;318.42;-236.171
0.0629625;-81.817;318.26;-234.988
0.062975;-83.441;317.889;-234.026
0.0629875;-84.6891;317.399;-233.246
0.063;-85.5827;317.729;-231.707
0.0630125;-86.4833;318.18;-230.245
0.063025;-88.1428;318.39;-229.485
0.0630375;-90.0504;318.32;-228.869
0.06305;-90.9936;318.38;-228.042
0.0630625;-91.6744;319.231;-226.32
0.063075;-92.8162;319.372;-225.291
0.0630875;-94.4686;319.111;-225.099
0.0631;-96.0926;318.751;-224.416
0.0631125;-96.511;319.001;-223.3
0.063125;-97.1067;319.692;-221.703
0.0631375;-98.5179;319.642;-220.664
0.06315;-99.7944;319.982;-219.837
0.0631625;-100.986;320.503;-218.317
0.063175;-101.844;320.894;-217.047
0.0631875;-103.447;320.894;-216.162
0.0632;-105.021;320.433;-215.402
0.0632125;-106.262;320.373;-214.411
0.063225;-107.071;320.373;-212.872
0.0632375;-107.489;320.784;-211.525
0.06325;-108.702;321.184;-209.659
0.0632625;-110.319;320.994;-208.861
0.063275;-111.964;320.463;-208.351
0.0632875;-113.035;320.563;-206.369
0.0633;-113.772;321.364;-204.551
0.0633125;-115.269;321.715;-202.868
0.063325;-117.091;321.775;-202.339
0.0633375;-118.247;321.925;-201.069
0.06335;-119.353;322.216;-199.972
0.0633625;-120.843;321.745;-199.087
0.063375;-122.58;321.455;-198.135
0.0633875;-123.686;321.114;-197.192
0.0634;-124.615;321.415;-195.576
0.0634125;-125.778;321.655;-194.499
0.063425;-127.282;322.256;-193.335
0.0634375;-129.182;322.306;-193.036
0.06345;-130.409;321.905;-192.411
0.0634625;-131.466;322.646;-191.026
0.063475;-132.65;322.486;-189.766
0.0634875;-134.14;322.486;-189.121
0.0635;-135.579;322.005;-188.073
0.0635125;-136.466;322.055;-187.332
0.063525;-137.544;322.136;-185.889
0.0635375;-138.934;322.065;-184.85
0.06355;-140.302;321.865;-184.129
0.0635625;-141.664;321.865;-182.724
0.063575;-142.628;322.216;-181.378
0.0635875;-143.508;323.097;-179.011
0.0636;-144.515;323.958;-177.357
0.0636125;-146.004;323.538;-175.885
0.063625;-147.5;323.007;-174.721
0.0636375;-148.493;322.406;-173.066
0.06365;-149.727;322.646;-171.45
0.0636625;-150.848;322.726;-170.142
0.063675;-152.067;323.067;-168.728
0.0636875;-152.897;323.698;-167.487
0.0637;-153.826;324.589;-165.775
0.0637125;-155.599;324.81;-165.043
0.063725;-157.507;324.159;-165.015
0.0637375;-159.109;324.129;-164.264
0.06375;-160.116;324.269;-163.61
0.0637625;-161.294;324.619;-162.619
0.063775;-162.677;325.03;-162.042
0.0637875;-163.379;325.23;-162.004
0.0638;-164.194;325.491;-161.609
0.0638125;-165.045;325.721;-161.811
0.063825;-166.818;325.741;-161.301
0.0638375;-169.123;325.751;-160.695
0.06385;-169.846;325.721;-159.993
0.0638625;-170.045;326.332;-158.464
0.063875;-170.385;326.021;-158.521
0.0638875;-171.101;325.34;-159.243
0.0639;-171.414;325.44;-159.349
0.0639125;-171.087;325.761;-159.656
0.063925;-171.002;326.522;-159.887
0.0639375;-171.421;327.043;-160.349
0.06395;-171.605;327.804;-160.32
0.0639625;-171.598;328.154;-159.426
0.063975;-171.754;327.874;-158.666
0.0639875;-171.896;327.413;-158.098
0.064;-172.059;326.863;-157.636
0.0640125;-171.655;326.452;-157.415
0.064025;-171.187;326.212;-156.52
0.0640375;-170.761;326.322;-155.549
0.06405;-170.867;326.101;-154.981
0.0640625;-171.172;326.262;-154.077
0.064075;-171.811;326.873;-152.634
0.0640875;-173.116;327.173;-149.912
0.0641;-175.179;327.794;-145.91
0.0641125;-178.42;328.094;-140.735
0.064125;-181.853;327.634;-135.684
0.0641375;-185.817;326.402;-130.894
0.06415;-189.419;324.93;-126.498
0.0641625;-192.391;324.339;-122.159
0.064175;-195.405;324.209;-117.301
0.0641875;-199.043;324.159;-113.165
0.0642;-203.213;324.179;-108.269
0.0642125;-207.454;324.058;-103.286
0.064225;-212.354;323.638;-99.1588
0.0642375;-217.609;322.416;-95.5515
0.06425;-222.112;321.094;-92.4828
0.0642625;-225.119;320.223;-89.0679
0.064275;-227.587;318.961;-87.0766
0.0642875;-230.055;317.529;-86.461
0.0643;-232.374;316.337;-85.98
0.0643125;-233.92;315.567;-85.4627
0.064325;-235.784;315.146;-85.4052
0.0643375;-238.02;314.445;-86.6651
0.06435;-239.708;313.975;-88.23
0.0643625;-240.434;314.305;-89.3518
0.064375;-240.159;314.756;-90.3931
0.0643875;-240.267;315.346;-91.9925
0.0644;-240.08;315.396;-93.9256
0.0644125;-239.335;315.567;-95.7205
0.064425;-237.824;316.438;-96.7101
0.0644375;-235.97;317.409;-97.7629
0.06445;-234.489;318.59;-99.1091
0.0644625;-232.949;319.982;-100.168
0.064475;-231.556;322.004;-100.967
0.0644875;-230.241;323.075;-101.284
0.0645;-229.26;324.287;-101.474
0.0645125;-228.221;325.258;-100.616
0.064525;-227.25;325.939;-99.7535
0.0645375;-226.435;326.73;-98.2577
0.06455;-225.523;327.09;-96.4569
0.0645625;-225.268;327.881;-94.8058
0.064575;-225.268;327.721;-92.7347
0.0645875;-226.004;328.051;-90.9915
0.0646;-226.632;327.991;-88.2472
0.0646125;-227.495;328.041;-85.6065
0.064625;-229.172;327.821;-83.0809
0.0646375;-230.879;326.499;-80.7797
0.06465;-232.821;325.638;-77.8974
0.0646625;-234.312;324.297;-74.4857
0.064675;-236.245;322.925;-71.73
0.0646875;-238.746;320.963;-69.2677
0.0647;-241.317;319.461;-66.9664
0.0647125;-243.494;318.52;-64.1531
0.064725;-246.074;318.36;-61.8059
0.0647375;-249.223;317.879;-60.5862
0.06475;-252.441;317.239;-59.7002
0.0647625;-255.531;317.078;-58.4
0.064775;-257.826;316.348;-57.0308
0.0647875;-260.249;315.807;-55.5349
0.0648;-262.643;314.495;-54.7698
0.0648125;-264.634;313.334;-53.9068
0.064825;-266.027;312.813;-52.48
0.0648375;-267.283;312.283;-51.6228
0.06485;-268.715;311.662;-51.0878
0.0648625;-270;311.212;-50.7426
0.064875;-271.02;310.901;-50.3801
0.0648875;-271.844;310.731;-50.1213
0.0649;-272.109;310.471;-49.5632
0.0649125;-272.129;310.421;-49.0282
0.064925;-272.07;310.12;-48.3608
0.0649375;-271.54;309.69;-47.5093
0.06495;-271.177;309.73;-46.491
0.0649625;-270.647;309.299;-45.4267
0.064975;-270.324;309.429;-44.2761
0.0649875;-269.951;309.449;-42.9586
0.065;-269.617;309.61;-41.7965
0.0650125;-269.343;310.08;-40.2719
0.065025;-269.352;310.03;-39.4319
0.0650375;-269.441;309.62;-38.3331
0.06505;-269.284;309.56;-36.7625
0.0650625;-269.166;309.72;-35.1689
0.065075;-268.98;309.7;-33.2473
0.0650875;-269.529;309.64;-31.9011
0.0651;-270.108;308.608;-30.5721
0.0651125;-270.922;308.038;-28.8404
0.065125;-271.716;307.457;-26.9707
0.0651375;-272.57;306.887;-25.3425
0.06515;-273.571;306.586;-23.5763
0.0651625;-274.434;306.136;-21.8389
0.065175;-275.709;305.535;-20.1935
0.0651875;-276.974;304.454;-18.8933
0.0652;-278.789;303.192;-17.9267
0.0652125;-280.163;301.741;-16.5805
0.065225;-281.487;300.97;-14.9006
0.0652375;-282.831;299.908;-13.284
0.06525;-284.018;298.957;-11.6616
0.0652625;-285.676;298.036;-10.2291
0.065275;-287.069;296.575;-9.11871
0.0652875;-288.658;295.293;-7.86453
0.0653;-289.786;293.881;-6.74267
0.0653125;-290.649;292.71;-5.25836
0.065325;-291.395;291.719;-3.92939
0.0653375;-292.091;290.748;-2.68671
0.06535;-292.954;290.007;-1.48431
0.0653625;-293.621;289.426;-0.333681
0.065375;-294.122;289.026;1.17939
0.0653875;-294.818;288.685;2.41056
0.0654;-295.201;287.985;3.73953
0.0654125;-295.505;287.804;5.00522
0.065425;-296.093;286.993;6.00051
0.0654375;-295.946;286.072;6.97854
0.06545;-296.319;286.082;8.36505
0.0654625;-296.447;285.171;9.29705
0.065475;-296.702;284.921;10.1428
0.0654875;-297.104;284.591;11.4775
0.0655;-297.221;284.09;12.2944
0.0655125;-297.535;283.97;13.6752
0.065525;-297.496;283.439;14.8086
0.0655375;-297.79;282.658;15.5852
0.06555;-297.575;281.857;16.8164
0.0655625;-297.32;281.287;18.0763
0.065575;-296.937;280.596;19.3075
0.0655875;-296.731;280.526;20.5444
0.0656;-297.084;280.246;21.603
0.0656125;-297.683;280.045;22.4199
0.065625;-298.811;279.975;23.6914
0.0656375;-299.586;279.655;24.8017
0.06565;-300.4;279.405;26.2918
0.0656625;-301.116;278.864;27.6438
0.065675;-301.763;277.793;28.4895
0.0656875;-302.391;276.461;29.4618
0.0657;-302.95;274.939;30.1809
0.0657125;-303.568;273.027;31.0151
0.065725;-304.069;271.485;32.0104
0.0657375;-304.638;270.294;33.3049
0.06575;-305.216;269.543;34.5993
0.0657625;-305.883;268.912;35.8823
0.065775;-306.55;268.462;37.3493
0.0657875;-307.296;267.601;38.5517
0.0658;-307.924;266.319;39.5758
0.0658125;-308.581;265.208;40.7897
0.065825;-309.032;263.526;41.6411
0.0658375;-309.062;262.475;42.9874
0.06585;-309.042;261.914;44.5925
0.0658625;-308.915;261.203;45.4842
0.065875;-308.983;260.503;46.4508
0.0658875;-308.767;259.842;47.2389
0.0659;-308.463;259.401;48.4241
0.0659125;-308.365;258.911;49.4366
0.065925;-308.473;258.23;49.9487
0.0659375;-308.728;257.219;50.6966
0.06595;-308.581;256.478;51.5078
0.0659625;-308.571;255.857;52.7619
0.065975;-308.591;255.096;53.5559
0.0659875;-308.571;254.275;54.2232
0.066;-308.512;253.545;55.0632
0.0660125;-308.316;252.934;55.8053
0.066025;-308.346;252.123;56.6626
0.0660375;-308.326;251.172;57.2781
0.06605;-308.287;250.381;58.3885
0.0660625;-308.287;249.57;59.1939
0.066075;-308.454;248.338;59.8383
0.0660875;-308.473;247.427;60.8738
0.0661;-308.532;246.426;61.9497
0.0661125;-308.895;244.985;62.8759
0.066125;-309.062;243.573;63.877
0.0661375;-309.111;242.972;65.5339
0.06615;-309.405;242.392;66.8916
0.0661625;-310.092;241.45;67.8121
0.066175;-310.769;240.76;68.8189
0.0661875;-311.2;239.738;70.1134
0.0662;-311.132;238.727;71.4423
0.0662125;-311.298;237.276;72.6332
0.066225;-311.318;235.303;73.4042
0.0662375;-311.004;233.862;74.6986
0.06625;-310.631;232.77;76.1887
0.0662625;-310.19;231.709;77.2012
0.066275;-310.514;230.718;78.3518
0.0662875;-310.288;229.647;79.3184
0.0663;-310.435;229.216;80.8257
0.0663125;-310.621;228.776;82.1259
0.066325;-311.082;228.105;82.8968
0.0663375;-311.808;227.184;83.8518
0.06635;-311.563;226.153;85.2211
0.0663625;-311.593;225.582;86.97
0.066375;-311.465;224.08;87.7812
0.0663875;-311.769;222.949;88.4256
0.0664;-311.838;222.088;89.3691
0.0664125;-311.818;221.267;90.3299
0.066425;-312.377;220.666;91.3021
0.0664375;-312.73;219.785;92.0673
0.06645;-313.182;219.485;93.3215
0.0664625;-313.152;218.704;94.4376
0.066475;-313.025;217.883;95.5595
0.0664875;-313.093;217.042;96.6065
0.0665;-313.309;215.801;97.2106
0.0665125;-313.564;214.349;97.9758
0.066525;-313.319;212.887;99.1897
0.0665375;-313.103;212.227;100.898
0.06655;-313.231;211.305;102.199
0.0665625;-313.672;210.384;103.05
0.066575;-313.878;209.694;104.132
0.0665875;-313.947;208.823;105.53
0.0666;-314.477;207.481;106.473
0.0666125;-315.006;205.539;107.296
0.066625;-314.908;204.538;108.93
0.0666375;-314.467;203.957;110.65
0.06665;-314.477;202.876;111.708
0.0666625;-314.594;201.804;112.629
0.066675;-314.653;201.034;113.992
0.0666875;-314.732;200.643;115.356
0.0667;-314.967;199.982;116.645
0.0667125;-315.428;198.991;117.663
0.066725;-315.713;198;118.704
0.0667375;-315.86;196.829;120.004
0.06675;-315.771;195.928;121.374
0.0667625;-316.066;194.966;122.824
0.066775;-316.497;193.535;123.485
0.0667875;-316.762;192.333;124.584
0.0668;-316.841;191.683;125.993
0.0668125;-316.87;191.292;127.242
0.066825;-317.361;190.581;128.341
0.0668375;-317.645;189.63;129.048
0.06685;-317.792;188.869;130.406
0.0668625;-317.655;187.818;131.511
0.066875;-317.89;186.707;132.374
0.0668875;-318.381;185.566;133.254
0.0669;-318.44;184.374;134.33
0.0669125;-318.685;183.363;135.734
0.066925;-318.812;182.432;136.706
0.0669375;-318.832;182.092;138.029
0.06695;-318.842;181.591;139.243
0.0669625;-319.028;180.88;140.054
0.066975;-319.224;180.079;141.044
0.0669875;-319.391;179.108;141.723
0.067;-319.636;178.147;142.724
0.0670125;-319.744;177.066;143.759
0.067025;-319.636;176.255;145.146
0.0670375;-319.578;175.444;146.653
0.06705;-319.784;174.503;147.683
0.0670625;-320.117;173.572;148.995
0.067075;-320.421;172.52;150.18
0.0670875;-320.765;171.579;151.296
0.0671;-321.275;170.598;152.228
0.0671125;-321.432;169.867;153.499
0.067125;-321.373;169.287;154.943
0.0671375;-321.206;167.495;155.8
0.06715;-320.941;164.982;156.612
0.0671625;-320.264;162.058;157.705
0.067175;-319.264;159.055;159.005
0.0671875;-318.302;156.482;160.092
0.0672;-317.39;154.229;161.231
0.0672125;-316.909;152.157;162.555
0.067225;-316.576;149.714;163.452
0.0672375;-316.439;146.841;164.102
0.06725;-315.811;143.977;165.19
0.0672625;-314.957;141.324;166.703
0.067275;-314.231;138.971;167.98
0.0672875;-313.466;136.989;169.113
0.0673;-313.103;135.237;170.224
0.0673125;-312.78;133.685;171.207
0.067325;-312.544;132.364;172.398
0.0673375;-312.328;131.513;173.75
0.06735;-312.289;130.892;175.142
0.0673625;-312.132;130.672;176.494
0.067375;-311.995;130.712;177.944
0.0673875;-311.887;130.602;179.089
0.0674;-311.818;130.502;180.061
0.0674125;-312.054;130.201;181.137
0.067425;-311.926;130.291;182.11
0.0674375;-311.897;130.742;183.559
0.06745;-312.063;131.252;184.526
0.0674625;-312.417;131.623;185.705
0.067475;-312.829;131.773;186.977
0.0674875;-313.613;131.463;187.586
0.0675;-314.477;131.002;188.513
0.0675125;-314.464;130.934;189.652
0.067525;-314.735;130.564;191.004
0.0675375;-315.074;129.967;191.574
0.06755;-315.2;129.082;192.375
0.0675625;-315.432;128.369;193.477
0.067575;-315.654;127.103;194.22
0.0675875;-316.089;125.715;195.022
0.0676;-316.534;124.299;195.698
0.0676125;-316.612;122.768;196.645
0.067625;-316.621;121.617;198.209
0.0676375;-316.747;119.754;199.224
0.06765;-316.767;117.891;199.89
0.0676625;-316.902;115.939;201.86
0.067675;-316.96;113.899;202.739
0.0676875;-316.95;111.781;203.657
0.0677;-316.738;110.017;205.367
0.0677125;-316.418;108.264;206.448
0.067725;-316.293;106.395;207.772
0.0677375;-316.07;104.847;209.163
0.06775;-315.828;103.221;210.66
0.0677625;-315.693;101.673;212.205
0.067775;-315.49;100.003;213.702
0.0677875;-315.461;98.4662;215.122
0.0678;-315.141;97.1226;216.774
0.0678125;-314.745;95.9393;218.503
0.067825;-314.609;94.6178;219.71
0.0678375;-314.387;93.2852;220.985
0.06785;-314.397;92.2015;222.086
0.0678625;-314.097;91.2725;223.554
0.067875;-314;90.4984;225.148
0.0678875;-314.232;89.3096;225.882
0.0679;-314.377;88.2978;227.08
0.0679125;-314.223;87.4518;228.277
0.067925;-313.981;86.4676;229.649
0.0679375;-314.106;85.5663;230.721
0.06795;-313.903;84.3443;231.523
0.0679625;-313.749;83.5038;232.73
0.067975;-313.449;82.4035;233.58
0.0679875;-313.468;81.1594;234.449
0.068;-313.768;79.9374;235.174
0.0680125;-313.555;78.5883;235.773
0.068025;-313.371;77.5377;237.106
0.0680375;-313.217;76.2272;237.907
0.06805;-312.946;74.773;238.342
0.0680625;-312.859;73.4073;239.82
0.068075;-312.907;71.7043;240.235
0.0680875;-312.597;69.7966;240.902
0.0681;-312.288;68.3977;242.331
0.0681125;-311.795;66.6836;243.384
0.068125;-311.562;65.0193;244.408
0.0681375;-311.311;63.3937;245.171
0.06815;-310.808;61.8178;246.195
0.0681625;-310.344;60.4742;247.132
0.068175;-309.695;58.8983;248.233
0.0681875;-309.444;57.3667;249.063
0.0682;-308.66;55.7245;249.913
0.0682125;-307.964;54.4251;251.304
0.068225;-307.297;52.8106;252.009
0.0682375;-306.774;51.3066;252.994
0.06825;-306.445;49.9187;253.815
0.0682625;-305.459;48.5198;254.839
0.068275;-304.888;47.6185;256.597
0.0682875;-304.133;46.0924;257.08
0.0683;-303.805;44.782;257.959
0.0683125;-303.185;43.5379;258.973
0.068325;-302.325;42.233;259.891
0.0683375;-302.044;41.1658;261.069
0.06835;-301.348;39.8111;261.745
0.0683625;-300.961;38.8214;262.962
0.068375;-300.284;37.6436;263.909
0.0683875;-299.732;36.5709;264.981
0.0684;-299.442;35.4595;265.812
0.0684125;-299.249;33.9888;266.102
0.068425;-298.929;32.9326;267.193
0.0684375;-298.359;31.7328;268.255
0.06845;-298.049;30.555;269.144
0.0684625;-297.701;29.2944;270.235
0.068475;-297.44;27.8954;270.815
0.0684875;-296.966;26.4744;271.259
0.0685;-296.385;25.2303;272.418
0.0685125;-295.95;23.9696;273.239
0.068525;-295.892;22.4103;273.548
0.0685375;-295.544;21.0778;274.157
0.06855;-294.944;20.0106;275.181
0.0685625;-294.276;18.9435;275.992
0.068575;-293.851;17.5888;276.61
0.0685875;-293.696;16.1124;276.63
0.0686;-292.98;14.5532;276.881
0.0686125;-292.371;13.3588;277.586
0.068625;-291.636;11.794;277.663
0.0686375;-291.568;10.2956;278.001
0.06865;-291.21;8.96856;277.847
0.0686625;-290.088;7.9954;278.668
0.068675;-289.314;7.30424;279.672
0.0686875;-288.618;5.73944;279.411
0.0687;-288.444;4.45111;279.778
0.0687125;-287.612;3.16277;280.223
0.068725;-286.567;2.16749;281.247
0.0687375;-285.687;1.02292;282.29
0.06875;-284.884;-0.392582;282.686
0.0687625;-284.062;-1.53162;283.497
0.068775;-282.872;-2.67066;284.395
0.0687875;-281.866;-3.69359;285.313
0.0688;-281.169;-5.09251;285.806
0.0688125;-280.637;-6.42507;286.105
0.068825;-279.593;-7.51435;286.675
0.0688375;-278.306;-8.3161;287.776
0.06885;-276.942;-9.16209;288.674
0.0688625;-276.284;-10.4117;289.061
0.068875;-275.762;-11.7111;289.679
0.0688875;-274.95;-12.828;290.674
0.0689;-274.553;-14.0002;292.026
0.0689125;-274.34;-15.272;293.001
0.068925;-274.543;-16.5216;293.745
0.0689375;-273.915;-17.5169;294.547
0.06895;-273.189;-18.2855;295.648
0.0689625;-272.57;-19.5406;295.918
0.068975;-272.077;-20.9727;295.6
0.0689875;-271.777;-22.4822;295.146
0.069;-270.693;-23.7982;294.788
0.0690125;-269.958;-24.9981;294.943
0.069025;-269.291;-26.4191;294.624
0.0690375;-269.349;-27.7683;294.45
0.06905;-269.039;-29.0345;294.112
0.0690625;-268.14;-29.6759;294.808
0.069075;-267.395;-30.4555;295.677
0.0690875;-266.457;-31.6941;295.551
0.0691;-265.983;-32.8221;295.725
0.0691125;-264.551;-34.1049;295.561
0.069125;-263.119;-35.1001;295.976
0.0691375;-262.075;-36.4714;295.88
0.06915;-261.107;-37.9588;295.397
0.0691625;-260.44;-38.8767;295.773
0.069175;-259.211;-39.8277;296.16
0.0691875;-258.544;-40.6848;297.097
0.0692;-258.051;-41.7353;297.657
0.0692125;-257.46;-42.8412;298.13
0.069225;-256.619;-43.7701;298.913
0.0692375;-254.82;-44.6603;299.821
0.06925;-253.34;-45.6224;301.134
0.0692625;-252.343;-47.3421;300.825
0.069275;-251.27;-48.9677;300.584
0.0692875;-249.944;-49.9685;301.685
0.0693;-248.648;-51.1297;301.936
0.0693125;-248.126;-52.3516;302.448
0.069325;-247.787;-53.6344;302.622
0.0693375;-246.936;-54.6574;303.095
0.06935;-245.727;-55.5365;304.293
0.0693625;-244.615;-56.847;304.515
0.069375;-244.034;-58.4837;304.582
0.0693875;-243.067;-60.1093;304.36
0.0694;-241.722;-61.5027;304.631
0.0694125;-240.378;-62.8076;305.046
0.069425;-239.227;-64.2784;305.162
0.0694375;-238.907;-65.7989;305.152
0.06945;-238.346;-67.2089;304.978
0.0694625;-237.379;-68.1268;305.761
0.069475;-236.286;-69.0281;306.089
0.0694875;-235.541;-70.344;305.993
0.0695;-234.961;-71.6379;305.635
