Start;Stop;Trend_Period;V1avg;V1min;V1max;V2avg;V2min;V2max;V3avg;V3min;V3max;Vrms_N_avg;Vrms_N_min;Vrms_N_max;Vrms_L12_avg;Vrms_L12_min;Vrms_L12_max;Vrms_L23_avg;Vrms_L23_min;Vrms_L23_max;Vrms_L31_avg;Vrms_L31_min;Vrms_L31_max;I1avg;Irms_L1_min;Irms_L1_max;I2avg;Irms_L2_min;Irms_L2_max;I3avg;Irms_L3_min;Irms_L3_max;Irms_N_avg;Irms_N_min;Irms_N_max;Vrms_Effective_avg;Irms_Effective_avg;Vrms_Fundamental_L1N_avg;Vrms_Fundamental_L1N_min;Vrms_Fundamental_L1N_max;Vrms_Fundamental_L2N_avg;Vrms_Fundamental_L2N_min;Vrms_Fundamental_L2N_max;Vrms_Fundamental_L3N_avg;Vrms_Fundamental_L3N_min;Vrms_Fundamental_L3N_max;Vrms_Fundamental_N_avg;Vrms_Fundamental_N_min;Vrms_Fundamental_N_max;Vrms_Fundamental_L12_avg;Vrms_Fundamental_L12_min;Vrms_Fundamental_L12_max;Vrms_Fundamental_L23_avg;Vrms_Fundamental_L23_min;Vrms_Fundamental_L23_max;Vrms_Fundamental_L31_avg;Vrms_Fundamental_L31_min;Vrms_Fundamental_L31_max;Irms_Fundamental_L1_avg;Irms_Fundamental_L1_min;Irms_Fundamental_L1_max;Irms_Fundamental_L2_avg;Irms_Fundamental_L2_min;Irms_Fundamental_L2_max;Irms_Fundamental_L3_avg;Irms_Fundamental_L3_min;Irms_Fundamental_L3_max;Irms_Fundamental_N_avg;Irms_Fundamental_N_min;Irms_Fundamental_N_max;Vrms_Fundamental_Effective_avg;Irms_Fundamental_Effective_avg
27/3/2025 18:20;30:00.2;600;230.985;229.573;232.506;235.629;234.167;236.952;229.976;228.093;231.666;230.991;229.5;232.651;405.861;403.478;408.326;404.393;401.51;406.993;396.203;393.132;399.107;82.4596;40.2133;107.522;80.3202;39.0965;105.749;85.2823;39.403;116.065;12.7338;1.96452;26.9741;232.203;83.0384;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
27/3/2025 18:30;40:00.2;600;231.131;229.554;233.205;235.478;233.962;237.138;229.613;227.944;231.947;231.044;229.396;233.381;405.952;403.605;409.163;403.722;400.935;407.12;396.106;393.337;400.088;97.4716;40.0424;111.375;95.0391;39.1341;110.686;102.261;39.3555;119.114;17.4695;2.04992;34.3762;232.076;98.8191;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
27/3/2025 18:40;50:00.2;600;229.38;227.854;231.214;234.091;232.696;235.433;228.772;227.481;230.086;229.24;227.679;231.206;402.745;400.261;405.547;402.114;400.112;403.977;393.937;391.755;396.699;101.953;87.1192;112.927;102.207;95.2039;121.134;110.381;103.978;133.216;20.8675;15.1994;40.5671;230.74;105.609;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
27/3/2025 18:50;00:00.2;600;228.84;227.485;229.873;233.771;232.646;234.772;228.406;226.874;229.43;228.694;227.285;229.872;401.938;400.027;403.589;401.633;399.665;403.233;393.093;390.748;395.023;101.295;88.8311;110.564;102.811;95.6915;118.9;111.523;103.516;125.575;22.6907;16.072;41.8778;230.331;106.118;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
27/3/2025 19:00;10:00.2;600;229.119;227.233;230.473;233.687;231.634;235.363;228.419;226.714;229.665;228.983;227.045;230.323;402.206;399.269;404.609;401.391;397.947;403.726;393.433;390.34;395.62;101.706;87.6497;113.666;101.808;93.8859;121.998;109.488;101.544;124.839;19.9002;14.2421;35.4282;230.4;105.028;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
27/3/2025 19:10;20:00.2;600;229.077;228.03;230.361;233.459;232.248;234.431;227.985;226.73;229.16;228.934;227.889;230.225;402.145;400.158;404.009;400.661;398.338;402.275;393.023;391.183;395.287;101.622;87.0485;110.372;100.339;92.6303;114.964;108.291;99.3492;119.719;19.6099;13.379;30.8614;230.167;104.094;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
27/3/2025 19:20;30:00.2;600;229.495;228.43;230.526;233.695;232.447;234.776;228.509;227.251;229.44;229.375;228.28;230.526;402.79;400.947;404.778;401.441;399.536;403.098;393.744;391.286;395.275;97.5623;87.2998;109.948;101.533;93.4207;118.664;107.111;101.6;119.476;20.3012;14.7905;29.0928;230.569;102.814;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
27/3/2025 19:30;40:00.2;600;228.687;227.636;229.507;233.203;232.242;234.079;228.04;226.989;229.027;228.543;227.451;229.498;401.47;399.87;402.957;400.72;398.977;402.122;392.669;390.92;394.343;98.3854;85.4089;122.014;99.8575;91.7754;118.888;106.579;99.8622;124.302;19.8827;14.4012;29.1297;229.975;102.316;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
27/3/2025 19:40;50:00.2;600;227.831;226.086;229.309;232.682;231.031;233.814;227.691;226.076;228.868;227.669;225.901;229.249;400.044;397.126;402.083;400.145;397.517;402.024;391.644;388.752;393.866;97.5143;81.4606;106.117;97.6449;90.8553;111.745;104.558;98.4938;115.09;18.9325;13.4303;27.8741;229.397;100.556;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
27/3/2025 19:50;00:00.2;600;228.762;225.836;230.684;233.376;230.72;234.761;227.802;225.701;229.433;228.58;225.641;230.526;401.69;396.642;404.553;400.508;396.915;402.742;392.622;388.174;395.956;101.254;95.9397;108.613;99.4254;93.0362;116.306;108.928;100.736;127.408;22.1515;14.929;45.5825;229.974;104.073;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
27/3/2025 20:00;10:00.2;600;228.576;227.496;229.752;233.751;232.784;235.064;227.594;226.157;228.624;228.365;227.26;229.53;401.9;400.239;403.822;400.811;399.154;402.838;392.105;390.084;393.938;101.325;96.1017;110.348;100.636;94.0837;111.037;111.914;102.917;126.285;26.1198;15.1294;46.4859;229.973;105.832;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
27/3/2025 20:10;20:00.2;600;228.347;227.042;229.774;233.6;232.341;235.198;227.334;225.777;228.661;228.133;226.831;229.568;401.606;399.411;404.216;400.472;398.317;402.697;391.634;389.26;394.031;101.153;96.0382;110.098;100.536;94.2993;109.707;111.806;104.032;126.251;26.213;15.8841;45.0219;229.761;105.715;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
27/3/2025 20:20;30:00.2;600;224.347;206.895;229.255;232.934;215.271;236.889;222.296;212.498;228.59;224.091;206.651;229.049;398.905;370.171;406.302;396.097;370.171;402.358;381.772;360.404;393.476;100.198;85.4149;110.834;107.323;92.0959;127.736;119.801;104.852;132.383;40.0916;15.9413;50.0232;226.542;111.829;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
27/3/2025 20:30;40:00.2;600;227.737;225.962;230.057;235.478;233.459;238.301;225.716;223.792;227.646;227.474;225.683;229.816;403.63;400.514;407.775;400.953;398.242;404.898;388.299;385.633;392.206;99.6036;93.227;106.222;104.55;97.9875;123.99;120.724;111.5;129.791;44.5964;29.3173;51.1198;229.643;111.676;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
27/3/2025 20:40;50:00.2;600;229.664;213.954;231.697;237.381;230.901;239.702;227.639;217.706;229.323;229.42;213.752;231.45;406.932;387.658;410.297;404.215;394.633;407.639;391.638;365.292;394.64;98.0536;87.5486;105.858;105.534;91.9258;126.667;120.482;103.335;129.752;43.7817;13.0437;51.1982;231.554;111.332;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
27/3/2025 20:50;00:00.2;600;230.147;227.995;231.714;236.704;235.215;238.202;227.262;225.515;228.794;229.884;227.654;231.423;406.905;404.212;409.202;402.848;400.384;405.213;392.175;388.541;394.752;100.966;91.0836;109.467;103.283;92.6369;126.582;120.286;105.806;133.551;42.8065;25.5002;52.1088;231.372;111.299;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
27/3/2025 21:00;10:00.2;600;231.174;222.062;232.425;237.391;234.846;238.694;228.385;220.319;229.663;230.951;221.953;232.224;408.454;400.391;410.639;404.454;396.686;406.555;394.046;374.927;396.068;95.4008;90.6968;102.739;95.7018;89.1859;111.733;109.154;87.7091;123.21;32.1598;8.27282;52.1803;232.326;101.995;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
27/3/2025 21:10;20:00.2;600;230.685;219.077;232.298;237.302;227.417;238.656;227.912;224.051;229.393;230.455;218.918;232.098;408.023;385.322;410.054;404.085;394.274;406.228;393.021;381.544;395.842;95.3281;73.985;104.143;95.8631;87.5641;117.075;109.722;102.726;121.53;33.4748;20.0784;52.8966;231.978;102.367;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
27/3/2025 21:20;30:00.2;600;231.91;230.54;233.188;237.64;236.111;238.838;229.211;228.135;230.867;231.686;230.314;232.973;409.076;406.495;410.777;405.236;402.914;407.422;395.742;393.619;398.45;96.2453;80.3178;104.274;96.7316;90.766;119.762;111.114;102.636;126.266;34.3797;19.7649;52.1382;232.922;103.519;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
27/3/2025 21:30;40:00.2;600;231.31;221.934;233.219;237.812;234.603;239.399;229.116;223.162;230.876;231.128;221.718;233.008;408.649;397.818;411.115;405.561;400.541;408.194;394.838;378.747;398.463;94.3098;80.7308;109.52;112.352;95.5405;141.692;120.467;107.024;134.591;35.8716;15.3009;52.8257;232.741;111.529;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
27/3/2025 21:40;50:00.2;600;231.578;221.46;232.763;238.361;227.229;239.392;229.145;224.969;230.384;231.396;221.372;232.658;409.576;387.603;411.297;406.051;394.239;407.872;394.888;384.4;396.965;95.7277;76.4014;107.503;114.268;100.222;140.21;121.295;114.27;135.08;34.7476;15.6553;49.9669;233.026;112.755;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
27/3/2025 21:50;00:00.2;600;232.002;229.878;233.143;237.437;235.148;240.065;229.719;227.654;231.686;231.833;229.617;233.112;408.778;405.479;411.208;405.479;402.527;410.001;396.454;392.784;398.891;100.034;84.4686;115.525;112.147;95.3907;151.092;119.035;100.853;147.706;32.5807;5.96009;48.6868;233.048;112.271;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
27/3/2025 22:00;10:00.2;600;231.634;225.033;233.427;237.884;233.937;239.509;228.993;226.516;230.322;231.421;224.8;233.235;409.039;398.325;411.826;405.27;401.838;407.454;395.169;387.085;397.866;100.358;84.3023;112.368;108.097;99.458;136.48;121.436;111.897;130.018;40.6788;19.3626;49.0703;232.828;112.781;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
27/3/2025 22:10;20:00.2;600;229.702;228.521;231.035;237.577;236.092;239.115;228.014;226.543;229.296;229.505;228.306;230.818;407.165;405.037;409.872;404.905;402.654;407.371;391.849;389.535;394.047;95.6478;81.0847;109.093;114.794;99.9583;143.757;122.226;114.843;137.427;35.5587;16.5213;48.9106;231.765;113.328;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
27/3/2025 22:20;30:00.2;600;231.292;229.077;232.726;237.604;235.806;239.7;229.584;227.818;231.733;231.111;228.822;232.664;408.087;405.616;410.835;405.865;403.338;409.651;395.511;391.397;398.535;96.0338;81.0321;110.923;110.583;97.5665;138.875;120.857;109.68;135.425;36.3323;15.7546;50.2228;232.817;111.621;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
27/3/2025 22:30;40:00.2;600;231.563;230.205;233.401;237.455;235.804;239.357;229.373;227.661;231.011;231.362;229.98;233.362;408.29;405.788;411.843;405.29;402.716;407.802;395.75;392.851;398.357;97.5;80.7774;106.13;108.05;97.5814;135.982;120.277;109.498;132.786;38.3554;19.3981;50.1361;232.789;111.234;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
27/3/2025 22:40;50:00.2;600;231.702;229.069;233.82;236.933;232.881;239.976;229.52;227.751;233.317;231.512;228.879;233.832;407.944;401.483;411.722;404.91;401.23;409.016;396.175;393.305;402.26;95.6762;80.2194;106.156;98.9592;90.2903;119.374;111.263;98.6351;123.201;33.3311;15.5708;50.4559;232.717;103.983;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
27/3/2025 22:50;00:00.2;600;232.376;230.338;234.505;235.871;233.538;237.391;231.052;229.562;232.341;232.252;230.151;234.385;407.043;403.413;410.319;405.158;401.82;407.177;398.879;395.834;402.369;94.6371;80.156;105.46;97.1262;88.9866;113.693;104.055;94.6502;119.898;20.2552;14.0083;31.4246;233.095;99.377;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
27/3/2025 23:00;10:00.2;600;231.365;230.352;232.463;235.132;234.024;236.92;230.48;229.577;231.688;231.249;230.183;232.439;405.391;403.57;407.488;404.254;402.545;406.695;397.422;395.816;399.643;93.2732;80.7792;104.23;97.4097;89.9603;114.889;104.159;96.5079;117.635;21.2998;14.9276;32.1237;232.321;99.1485;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
27/3/2025 23:10;20:00.2;600;232.138;231.155;233.315;235.199;234.499;236.031;231.052;230.152;232.287;232.11;230.995;233.322;406.184;404.816;407.864;404.629;403.298;406.192;398.742;396.927;400.911;89.4979;82.3191;106.526;102.504;89.2248;114.574;105.175;97.3302;117.601;22.4116;13.8348;31.7286;232.794;100.135;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
27/3/2025 23:20;30:00.2;600;232.42;231.279;233.447;235.81;234.559;237.072;230.703;229.499;231.645;232.294;231.12;233.342;407.266;405.211;409.09;404.665;402.956;406.693;398.577;396.75;400.335;97.914;85.7892;106.37;95.8104;91.2154;107.713;102.72;98.3716;114.081;17.1999;13.761;25.0035;232.98;99.3545;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
27/3/2025 23:30;40:00.2;600;232.186;230.931;233.797;235.231;233.596;237.324;230.87;229.624;232.14;232.078;230.795;233.674;406.3;403.719;409.709;404.319;402.17;407.063;398.771;396.375;400.905;98.268;87.6347;106.102;97.0323;92.0397;108.702;102.681;98.8711;113.158;16.4952;13.1346;24.019;232.762;99.812;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
27/3/2025 23:40;50:00.2;600;230.702;228.891;232.579;233.264;231.309;235.226;230.041;228.607;231.74;230.632;228.749;232.584;402.881;399.723;406.243;401.97;399.001;405.226;397.126;394.357;400.091;96.9726;87.8081;107.765;100.691;92.7848;113.731;104.294;99.6876;114.345;17.7038;13.058;24.3982;231.332;101.214;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
27/3/2025 23:50;00:00.2;600;230.158;228.837;231.398;232.527;231.544;233.688;229.591;228.573;230.615;230.104;228.694;231.403;401.664;399.534;403.898;400.94;399.267;402.736;396.377;394.435;398.26;97.075;72.1716;110.226;102.409;70.1155;114.201;106.415;71.1082;122.152;18.4471;4.08894;30.8599;230.755;102.592;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
28/3/2025 00:00;10:00.2;600;231.071;229.4;232.342;233.605;232.191;235.037;230.477;229.223;231.822;231.061;229.4;232.352;403.38;400.685;405.814;402.831;400.578;405.159;397.752;395.196;399.983;94.386;89.1704;110.049;106.12;96.1529;116.265;114.267;102.694;131.526;23.9732;14.1417;32.7697;231.715;106.147;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
28/3/2025 00:10;20:00.2;600;232.981;231.468;234.367;235.195;233.665;236.378;231.781;230.651;233.13;232.944;231.467;234.299;406.724;404.174;408.857;404.89;402.485;406.975;400.669;397.937;403.152;97.5849;89.9608;108.468;101.406;93.0009;112.737;104.947;96.7019;115.17;17.1006;9.99609;23.5412;233.316;101.837;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
28/3/2025 00:20;30:00.2;600;231.715;228.969;233.101;233.825;231.752;234.806;231.009;228.745;232.223;231.634;228.862;233.034;404.113;399.856;406.207;403.077;399.669;404.859;399.204;394.62;401.655;98.2072;91.4412;105.688;94.7729;91.1292;105.393;99.1442;94.9004;108.209;12.4472;10.0229;19.7459;232.18;97.6577;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
28/3/2025 00:30;40:00.2;600;229.559;228.468;230.425;232.079;230.976;232.879;229.281;228.204;230.002;229.461;228.361;230.326;400.604;398.821;402.158;400.307;398.384;401.492;395.73;393.507;397.1;98.075;93.5105;105.223;94.6027;90.534;102.377;99.0992;93.6373;107.154;12.3157;9.27541;16.5571;230.303;97.5375;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
28/3/2025 00:40;50:00.2;600;229.501;228.464;230.23;231.861;230.874;232.608;229.392;228.288;230.289;229.404;228.364;230.156;400.233;398.642;401.551;400.21;398.512;401.781;395.919;393.885;397.437;97.587;92.9677;105.369;94.0911;89.8371;105.884;98.1257;93.1335;106.752;11.4096;8.83697;18.5616;230.249;96.8421;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
28/3/2025 00:50;00:00.2;600;230.567;229.046;231.945;232.669;231.366;233.893;230.412;228.861;231.752;230.474;228.966;231.862;401.806;399.402;404.157;401.711;399.342;403.846;397.855;395.028;400.249;98.5219;93.5449;108.069;95.1805;90.8344;108.92;99.5839;94.2863;120.924;12.3956;9.15785;29.6518;231.212;98.0417;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
28/3/2025 01:00;10:00.2;600;231.613;230.62;232.54;233.186;232.014;233.922;231.093;230.123;231.885;231.541;230.495;232.484;403.231;401.281;404.746;402.482;400.6;403.736;399.556;397.957;401.169;98.8237;94.3019;108.497;95.2577;91.5235;104.658;98.8316;94.9571;109.269;11.1157;8.71158;15.9419;231.961;97.8629;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
28/3/2025 01:10;20:00.2;600;232.371;230.559;233.168;233.588;231.875;234.304;231.73;228.761;232.576;232.317;230.521;233.123;404.217;401.094;405.475;403.232;399.107;404.645;400.938;396.808;402.395;99.9818;95.4697;109.677;96.3416;92.2947;105.776;99.1248;92.0774;110.31;10.01;5.76818;15.9639;232.56;98.6644;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
28/3/2025 01:20;30:00.2;600;232.816;231.275;234.617;233.872;232.54;235.359;231.796;230.105;233.249;232.755;231.216;234.604;405.021;402.833;408.078;403.381;401.137;405.804;401.362;399.169;404.254;101.734;96.9272;110.574;97.9963;93.6215;106.861;100.562;95.5769;110.437;9.96348;7.73743;12.7531;232.825;100.275;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
28/3/2025 01:30;40:00.2;600;232.011;231.018;233.227;232.714;231.625;233.905;230.598;229.62;231.856;232.025;230.995;233.349;403.469;401.634;405.566;401.102;399.213;403.302;399.717;398.06;402.062;92.3422;42.251;108.871;88.9776;41.2593;105.227;90.0061;41.1821;106.668;7.35447;1.88407;10.6583;231.772;90.5525;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
28/3/2025 01:40;50:00.2;600;233.064;231.615;233.796;233.596;232.381;234.369;231.692;230.3;232.344;233.18;231.745;233.917;405.056;402.689;406.27;402.78;400.633;404.023;401.743;399.355;403.019;44.8664;42.1947;54.7516;42.98;40.9928;52.3769;42.9113;40.9574;52.2839;2.83725;1.66904;10.2701;232.785;43.626;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
28/3/2025 01:50;00:00.2;600;233;232.35;233.82;233.417;232.837;234.172;231.542;230.831;232.219;233.12;232.475;233.953;404.861;403.828;406.341;402.437;401.331;403.667;401.601;400.368;402.828;43.8098;39.9071;51.5079;41.9462;38.1687;49.6851;41.8631;38.4571;49.767;2.83102;1.8865;4.34748;232.654;42.5805;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
28/3/2025 02:00;10:00.2;600;233.275;232.131;234.182;233.751;232.578;234.514;231.801;230.676;232.5;233.401;232.265;234.313;405.412;403.395;406.997;402.964;400.976;404.171;402.027;400.059;403.437;41.2057;39.5839;48.6287;39.4485;37.9257;46.9843;39.3509;38.2263;46.5069;2.73488;1.79907;4.12141;232.944;40.0419;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
28/3/2025 02:10;20:00.2;600;233.466;232.618;234.213;233.873;232.341;234.618;232.265;231.357;233.091;233.585;232.675;234.342;405.508;403.392;406.795;403.527;400.986;404.912;402.712;401.172;404.105;41.5721;40.011;52.0903;39.75;38.3167;48.6968;39.709;35.2902;48.2539;2.72936;1.74689;9.2934;233.202;40.3838;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
