tiempo;Voltage_L1;Voltage_L2;Voltage_L3;Voltage_N;Current_L1;Current_L2;Current_L3;Current_N
0.028775;-282.788;-1.49161;285.002;283.951;-133.106;53.4737;60.0432;10.6214
0.0287875;-282.181;-2.99115;285.265;282.469;-133.185;52.9744;60.5497;10.6178
0.0288;-281.387;-4.213;285.726;282.138;-133.233;52.5065;61.0829;10.568
0.0288125;-280.711;-5.55386;286.478;281.913;-133.312;52.0521;61.6184;10.5944
0.028825;-279.918;-6.64083;286.93;281.143;-133.373;51.5617;62.1339;10.5638
0.0288375;-279.105;-7.63259;287.726;280.207;-133.421;51.0488;62.6828;10.6628
0.02885;-278.517;-8.85444;287.853;278.5;-133.483;50.536;63.1803;10.712
0.0288625;-277.401;-9.98901;288.333;277.808;-133.562;49.9871;63.6957;10.7191
0.028875;-276.617;-10.949;289.274;277.895;-133.649;49.3978;64.1955;10.9242
0.0288875;-276.156;-12.3137;289.274;277.661;-133.689;48.8219;64.7779;11.0255
0.0289;-276.137;-13.837;289.6;277.096;-133.662;48.2955;65.3491;10.9428
0.0289125;-275.559;-14.9002;290.116;276.218;-133.544;47.7062;65.8623;10.8253
0.028925;-274.687;-15.765;291.446;275.964;-133.413;47.1168;66.3376;10.8547
0.0289375;-274.05;-16.8361;292.215;275.506;-133.272;46.487;66.6923;10.9662
0.02895;-273.463;-18.0976;292.613;274.892;-133.097;45.8346;67.1118;11.0585
0.0289625;-273.012;-19.3433;292.867;273.741;-132.882;45.1958;67.5023;11.1233
0.028975;-271.984;-20.5255;292.93;272.61;-132.681;44.5345;67.9039;11.1047
0.0289875;-271.131;-21.5728;293.6;272.288;-132.51;43.8821;68.368;11.1335
0.029;-270.22;-22.7867;293.754;271.654;-132.361;43.2073;68.8455;11.1718
0.0290125;-269.848;-24.1196;293.935;270.991;-132.159;42.5684;69.3855;11.1587
0.029025;-269.368;-25.5239;294.088;269.86;-131.874;41.9206;69.9009;10.9884
0.0290375;-268.526;-26.7141;294.776;269.782;-131.62;41.2638;70.4141;10.8265
0.02905;-268.134;-27.928;295.355;269.879;-131.305;40.6429;70.8938;10.712
0.0290625;-267.713;-29.3958;295.319;269.401;-130.923;40.0041;71.4204;10.4211
0.029075;-267.527;-30.7446;295.554;269.011;-130.463;39.4237;72.0027;10.041
0.0290875;-266.684;-31.9426;295.654;267.773;-129.955;38.8344;72.5605;9.56551
0.0291;-265.479;-32.8471;296.532;266.983;-129.534;38.2045;73.1117;9.20754
0.0291125;-264.229;-33.7692;297.074;265.54;-129.165;37.5437;73.6236;9.04301
0.029125;-263.229;-34.9502;297.026;264.04;-128.85;36.8635;74.1814;8.8236
0.0291375;-262.334;-36.1681;297.278;262.809;-128.554;36.2201;74.7437;8.62241
0.02915;-261.02;-37.3122;297.336;261.439;-128.314;35.5499;75.3464;8.42399
0.0291625;-259.859;-38.3272;297.958;261.245;-128.145;34.863;75.9761;8.29897
0.029175;-259.004;-39.5358;298.346;260.613;-128.003;34.1626;76.5788;8.25536
0.0291875;-258.568;-40.9383;298.307;259.648;-127.778;33.5025;77.2176;8.06383
0.0292;-257.98;-42.1285;298.696;258.992;-127.506;32.8457;77.8428;7.82539
0.0292125;-256.956;-43.0604;299.492;258.376;-127.262;32.1487;78.396;7.66504
0.029225;-255.948;-43.9092;300.424;258.4;-127.025;31.4584;78.9223;7.66201
0.0292375;-255.496;-45.201;300.512;257.209;-126.765;30.7279;79.4666;7.68133
0.02925;-254.827;-46.6403;300.085;254.907;-126.434;30.031;80.0423;7.45282
0.0292625;-253.335;-47.4891;300.91;253.919;-126.189;29.3306;80.5551;7.33497
0.029275;-251.738;-48.3195;301.833;253.295;-126.059;28.5565;81.0049;7.49614
0.0292875;-250.642;-49.6943;301.92;252.282;-125.976;27.8529;81.5492;7.66642
0.0293;-250.166;-51.1152;301.774;250.531;-125.866;27.1693;82.0979;7.7172
0.0293125;-249.053;-52.2962;302.036;249.121;-125.775;26.4488;82.5792;7.723
0.029325;-247.98;-53.2188;303.017;249.073;-125.704;25.7485;83.038;7.89907
0.0293375;-247.271;-54.4091;303.396;248.838;-125.594;25.0414;83.4923;8.07101
0.02935;-246.924;-55.9407;303.435;248.635;-125.448;24.3645;83.9826;8.12786
0.0293625;-246.569;-57.0663;303.59;247.428;-125.176;23.6776;84.4369;8.09999
0.029375;-245.134;-58.0905;304.163;245.823;-124.948;22.9873;84.8552;8.11654
0.0293875;-243.997;-59.0869;304.785;245.134;-124.766;22.287;85.2465;8.27413
0.0294;-242.868;-60.4156;304.717;244.364;-124.628;21.5799;85.6649;8.42316
0.0294125;-242.142;-61.8734;304.6;243.068;-124.526;20.9164;86.1506;8.52279
0.029425;-241.118;-63.2112;304.212;241.074;-124.376;20.2798;86.6769;8.4502
0.0294375;-239.691;-64.4014;304.581;240.288;-124.313;19.6599;87.2392;8.40494
0.02945;-238.772;-65.6378;305.028;239.64;-124.23;19.0399;87.7384;8.46345
0.0294625;-237.893;-67.0218;304.833;239.105;-124.179;18.4502;88.3232;8.38342
0.029475;-237.417;-68.1474;305.144;238.303;-124.072;17.8772;88.9439;8.32463
0.0294875;-236.377;-69.3469;305.154;236.471;-123.907;17.2908;89.4792;8.16401
0.0295;-235.385;-70.2695;305.775;236.495;-123.789;16.6675;90.0099;8.06714
0.0295125;-234.562;-71.6074;306.057;235.944;-123.615;16.0744;90.5227;8.06852
0.029525;-233.756;-72.9452;305.727;234.632;-123.469;15.4913;91.112;7.89411
0.0295375;-232.853;-74.0986;306.086;233.076;-123.276;14.9082;91.6877;7.75998
0.02955;-231.361;-75.3534;306.164;231.366;-123.134;14.3386;92.205;7.60212
0.0295625;-230.119;-76.4698;306.756;231.042;-123.048;13.7689;92.7268;7.5599
0.029575;-229.063;-78.0014;306.669;229.996;-122.988;13.2629;93.28;7.51905
0.0295875;-228.482;-79.5238;306.232;229.007;-122.929;12.7804;93.8962;7.28116
0.0296;-227.676;-80.8616;306.028;227.541;-122.748;12.3582;94.544;6.95771
0.0296125;-226.127;-81.812;306.203;226.56;-122.685;11.8757;95.1917;6.58321
0.029625;-225.071;-82.4671;307.455;227.127;-122.673;11.3496;95.7674;6.52884
0.0296375;-224.474;-83.7865;307.077;225.182;-122.527;10.867;96.3971;6.44301
0.02965;-223.676;-85.152;306.659;222.921;-122.358;10.3476;96.9999;6.05498
0.0296625;-222.249;-85.7978;307.708;222.208;-122.239;9.78469;97.4902;5.94073
0.029675;-220.483;-86.6651;308.66;221.382;-122.216;9.19828;97.913;6.10135
0.0296875;-219.539;-87.9292;308.961;220.62;-122.208;8.65543;98.3313;6.27632
0.0297;-219.128;-89.7099;308.31;218.861;-122.137;8.15279;98.7856;6.25231
0.0297125;-218.12;-91.14;308.223;217.638;-122.023;7.69706;99.1994;6.10024
0.029725;-216.652;-91.9889;308.776;217.079;-121.971;7.24469;99.6312;6.07596
0.0297375;-215.459;-93.1699;308.805;216.276;-121.964;6.80237;100.104;6.04256
0.02975;-214.967;-94.2678;308.931;215.693;-121.865;6.33994;100.558;5.99454
0.0297625;-214.136;-95.3473;309.31;214.08;-121.719;5.8306;100.922;5.95397
0.029775;-212.967;-96.1039;310.272;213.075;-121.561;5.32796;101.197;6.0053
0.0297875;-211.975;-97.3311;311;212.386;-121.38;4.81192;101.358;6.21615
0.0298;-211.209;-99.1302;310.543;211.754;-121.199;4.3629;101.561;6.27604
0.0298125;-210.774;-100.754;310.106;211.057;-120.947;4.0211;101.867;6.15323
0.029825;-209.661;-102.24;309.388;208.991;-120.667;3.70277;102.227;5.8411
0.0298375;-208.185;-103.245;309.097;207.435;-120.446;3.35762;102.681;5.4768
0.02985;-206.766;-104.445;308.592;206.26;-120.272;3.02923;103.194;5.11776
0.0298625;-205.363;-105.432;308.048;205.531;-120.213;2.66398;103.859;4.70931
0.029875;-204.363;-106.262;308.067;204.404;-120.19;2.27528;104.584;4.39579
0.0298875;-203.137;-107.13;307.892;202.508;-120.123;1.84636;105.281;4.03095
0.0299;-202.057;-107.951;308.98;202.248;-120.071;1.33367;105.892;3.81182
0.0299125;-201.291;-109.058;309.757;201.957;-119.93;0.87459;106.351;3.76242
0.029925;-200.686;-110.553;310.029;201.154;-119.728;0.425567;106.792;3.60843
0.0299375;-200.275;-111.983;310.291;200.077;-119.437;0.00335092;107.165;3.38433
0.02995;-198.944;-113.182;310.281;198.205;-119.133;-0.392058;107.471;3.11277
0.0299625;-197.581;-114.151;311.019;197.321;-118.893;-0.787466;107.773;2.97864
0.029975;-196.476;-115.129;310.883;196.025;-118.641;-1.21974;108.029;2.90827
0.0299875;-195.348;-116.402;310.563;194.574;-118.416;-1.66541;108.357;2.74406
0.03;-194.283;-117.343;310.33;193.148;-118.128;-2.10773;108.735;2.58896
0.0300125;-192.469;-118.22;310.34;192.11;-117.982;-2.62042;109.104;2.45097
0.030025;-191.566;-118.967;311.573;192.694;-117.84;-3.14316;109.428;2.59172
0.0300375;-191.493;-120.564;311.01;191.349;-117.509;-3.6458;109.756;2.57102
0.03005;-191.082;-122.197;310.32;189.922;-117.107;-4.13169;110.148;2.12035
0.0300625;-189.953;-122.852;311.437;189.623;-116.618;-4.63097;110.368;1.91916
0.030075;-188.372;-123.701;312.282;188.796;-116.228;-5.15372;110.534;1.9164
0.0300875;-187.671;-124.771;312.69;187.921;-115.783;-5.69321;110.71;1.93572
0.0301;-187.001;-126.321;312.398;185.708;-115.235;-6.22601;110.791;1.875
0.0301125;-185.824;-127.364;312.515;184.225;-114.703;-6.76551;110.822;1.75247
0.030125;-184.227;-128.157;313.01;183.682;-114.21;-7.32846;110.872;1.81539
0.0301375;-182.832;-129.283;313;182.767;-113.812;-7.89812;110.971;1.90646
0.03015;-182.026;-130.399;312.583;181.786;-113.37;-8.50464;111.11;1.98208
0.0301625;-181.413;-131.912;312.097;180.408;-112.858;-9.06759;111.304;1.86838
0.030175;-180.542;-132.927;312.233;179.614;-112.29;-9.62384;111.47;1.64925
0.0301875;-179.421;-133.868;312.554;179.144;-111.707;-10.2371;111.641;1.53914
0.0302;-178.679;-135.04;312.534;178.593;-111.092;-10.8503;111.834;1.39507
0.0302125;-178.236;-136.323;312.292;178.05;-110.37;-11.4736;112.032;1.13289
0.030225;-177.615;-137.587;312.437;176.924;-109.574;-12.0935;112.248;0.782401
0.0302375;-176.655;-138.638;312.709;175.465;-108.707;-12.7;112.379;0.424456
0.03025;-175.446;-139.699;313.418;174.639;-107.82;-13.34;112.383;0.129158
0.0302625;-174.188;-140.788;313.661;174.055;-106.964;-13.9968;112.397;-0.0353253
0.030275;-173.349;-142.255;313.263;173.026;-106.121;-14.5966;112.518;-0.283982
0.0302875;-172.704;-143.676;312.981;171.745;-105.195;-15.1998;112.599;-0.697675
0.0303;-171.761;-144.636;313.175;170.886;-104.189;-15.8029;112.662;-1.15056
0.0303125;-170.833;-145.401;314.001;170.392;-103.157;-16.4698;112.662;-1.48284
0.030325;-170.1;-146.269;314.224;169.801;-102.061;-17.217;112.626;-1.76295
0.0303375;-169.438;-147.302;314.632;168.893;-100.89;-17.9609;112.559;-2.04225
0.03035;-168.575;-148.363;315.049;167.531;-99.6443;-18.7417;112.383;-2.30029
0.0303625;-167.592;-149.194;316.157;166.826;-98.3356;-19.5627;112.059;-2.4253
0.030375;-166.785;-150.504;317.001;166.373;-97.0032;-20.3736;111.591;-2.43607
0.0303875;-166.455;-152.275;316.885;166.194;-95.5526;-21.1309;111.169;-2.62594
0.0304;-166.148;-154.074;316.875;165.505;-93.9364;-21.7743;110.687;-2.99134
0.0304125;-164.818;-155.338;317.099;164.176;-92.3438;-22.3942;110.152;-3.44836
0.030425;-163.487;-156.003;318.206;163.933;-90.8065;-23.0744;109.594;-3.66086
0.0304375;-162.536;-157.387;317.545;162.442;-89.2297;-23.7413;109.082;-3.87751
0.03045;-161.503;-158.872;316.069;160.659;-87.6332;-24.3847;108.722;-4.45154
0.0304625;-159.689;-159.703;315.069;159.436;-86.1432;-25.0783;108.519;-4.99191
0.030475;-157.254;-160.422;313.797;157.515;-84.8896;-25.8457;108.618;-5.50468
0.0304875;-155.262;-161.17;312.554;155.87;-83.8174;-26.67;108.987;-6.03428
0.0305;-153.407;-162.314;310.893;153.447;-82.8674;-27.5278;109.59;-6.62295
0.0305125;-151.319;-163.495;309.805;150.692;-82.0909;-28.4158;110.341;-7.29468
0.030525;-148.714;-164.196;309.33;148.487;-81.5074;-29.3541;111.209;-7.82152
0.0305375;-146.029;-164.98;309.097;146.364;-81.1842;-30.3191;112.199;-8.14663
0.03055;-143.9;-165.884;308.66;144.419;-81.0699;-31.3345;113.242;-8.2882
0.0305625;-141.844;-166.964;307.921;141.696;-81.0738;-32.3699;114.394;-8.36493
0.030575;-139.481;-168.191;307.339;138.803;-81.2709;-33.402;115.613;-8.43392
0.0305875;-137.03;-168.837;306.999;136.761;-81.6651;-34.4944;116.917;-8.31966
0.0306;-134.554;-169.769;306.368;134.176;-82.2761;-35.6203;118.374;-8.04093
0.0306125;-132.272;-170.627;305.979;131.769;-83.0685;-36.7864;119.89;-7.68353
0.030625;-130.207;-171.374;305.902;129.411;-83.9909;-38.0162;121.469;-7.08273
0.0306375;-128.006;-173.321;305.921;126.226;-85.0946;-39.1388;122.971;-6.49048
0.03065;-125.877;-174.502;306.659;124.783;-86.3008;-40.2345;124.357;-5.77403
0.0306625;-124.345;-175.6;307.038;124.022;-87.5583;-41.3671;125.76;-4.77251
0.030675;-123.208;-177.685;307.018;122.287;-88.8355;-42.3121;127.105;-3.93905
0.0306875;-122.015;-179.235;307.213;120.91;-90.0891;-43.1867;128.414;-3.18535
0.0307;-120.676;-180.619;307.853;119.767;-91.3229;-44.0814;129.593;-2.32982
0.0307125;-119.531;-182.031;308.203;118.746;-92.5331;-44.9157;130.681;-1.46821
0.030725;-118.612;-183.572;308.407;117.693;-93.6802;-45.6831;131.756;-0.654898
0.0307375;-117.749;-185.242;308.786;116.631;-94.7681;-46.4069;132.75;0.0974206
0.03075;-116.741;-186.792;309.349;115.804;-95.8325;-47.0737;133.645;0.842012
0.0307625;-115.975;-188.406;310.34;115.48;-96.7746;-47.64;134.383;1.60178
0.030775;-115.773;-190.215;310.903;115.351;-97.5393;-48.1527;134.99;2.25806
0.0307875;-115.628;-192.171;311.126;115.083;-98.1503;-48.5749;135.521;2.70653
0.0308;-115.483;-193.952;311.689;114.816;-98.576;-48.8866;135.962;3.01066
0.0308125;-114.999;-195.493;312.02;114.281;-98.848;-49.158;136.29;3.17928
0.030825;-114.668;-196.96;312.631;114.435;-98.9781;-49.3959;136.56;3.25435
0.0308375;-114.757;-198.371;313.272;114.297;-98.8638;-49.6037;136.69;3.29823
0.03085;-114.418;-199.663;313.078;113.519;-98.5839;-49.8282;136.807;3.12877
0.0308625;-114.104;-200.862;313.69;113.519;-98.1818;-50.0494;136.843;2.90661
0.030875;-113.402;-202.043;313.942;113.211;-97.6221;-50.2973;136.771;2.69963
0.0308875;-112.919;-203.169;314.428;113.211;-96.9677;-50.552;136.708;2.4104
0.0309;-112.798;-204.322;314.748;112.774;-96.1281;-50.8234;136.551;2.12559
0.0309125;-112.08;-205.817;314.603;111.331;-95.1702;-51.1082;136.367;1.66388
0.030925;-111.33;-206.943;315.331;110.926;-94.1138;-51.3663;136.043;1.19444
0.0309375;-110.354;-208.041;315.36;110.723;-93.0061;-51.6813;135.719;0.790128
0.03095;-109.87;-209.157;315.36;110.415;-91.8156;-51.9996;135.422;0.287018
0.0309625;-109.411;-210.292;314.972;109.451;-90.4714;-52.3481;135.166;-0.303301
0.030975;-108.451;-211.574;314.797;108.057;-89.0839;-52.7401;134.896;-1.0363
0.0309875;-107.153;-212.331;314.933;107.239;-87.6529;-53.1557;134.585;-1.69065
0.031;-105.863;-213.364;314.758;105.966;-86.2259;-53.6013;134.387;-2.28014
0.0310125;-104.613;-214.564;314.515;104.726;-84.8502;-54.0705;134.145;-2.94387
0.031025;-103.363;-215.496;314.311;103.705;-83.4626;-54.5999;134.001;-3.5157
0.0310375;-101.976;-217.258;314.331;101.363;-82.0869;-55.0523;133.798;-4.14383
0.03105;-100.113;-218.679;314.409;99.9937;-80.8294;-55.4242;133.479;-4.82743
0.0310625;-98.8229;-219.306;314.923;99.5966;-79.5483;-55.9034;133.245;-5.21794
0.031075;-97.2827;-221.078;314.671;97.4815;-78.3421;-56.2955;132.993;-5.66199
0.0310875;-95.8392;-222.526;314.991;96.0633;-77.1831;-56.6105;132.687;-6.16399
0.0311;-94.0571;-223.837;315.642;94.3858;-76.0321;-56.9388;132.233;-6.42176
0.0311125;-92.0976;-225.091;315.855;92.1411;-75.0742;-57.227;131.765;-6.59728
0.031125;-90.7429;-226.54;315.535;90.4393;-74.1124;-57.4314;131.347;-6.77556
0.0311375;-89.0252;-228.145;314.564;88.6159;-73.2412;-57.6191;131.009;-7.08604
0.03115;-87.1141;-229.114;314.651;87.068;-72.5041;-57.8469;130.686;-7.29661
0.0311625;-84.8643;-229.852;314.379;85.0583;-71.9088;-58.0413;130.506;-7.30682
0.031175;-83.2515;-230.913;314.438;83.1701;-71.4161;-58.2859;130.312;-7.25439
0.0311875;-81.671;-232.242;314.01;81.3467;-70.947;-58.564;130.011;-7.21851
0.0312;-79.8324;-233.266;314.166;79.8475;-70.5883;-58.8221;129.835;-7.06589
0.0312125;-78.3083;-234.226;314.409;78.5428;-70.2611;-59.0901;129.575;-6.7717
0.031225;-76.873;-235.167;313.787;76.9544;-69.9536;-59.4286;129.341;-6.56499
0.0312375;-75.7682;-236.265;313.777;75.909;-69.6501;-59.767;129.174;-6.29591
0.03125;-74.6473;-237.206;313.059;74.7177;-69.3072;-60.1289;129.084;-6.05609
0.0312625;-73.0507;-238.156;313.02;72.8782;-69.0036;-60.5277;128.954;-5.86097
0.031275;-71.2283;-238.673;313.078;71.1439;-68.7947;-60.9767;128.832;-5.47598
0.0312875;-69.7042;-239.236;313.253;69.588;-68.6252;-61.5229;128.688;-4.91298
0.0313;-68.6317;-240.158;312.864;68.1698;-68.4044;-62.1328;128.576;-4.35578
0.0313125;-67.6398;-241.542;312.233;66.8327;-68.1679;-62.7326;128.545;-3.9465
0.031325;-66.4383;-242.852;311.845;66.2006;-67.9156;-63.2687;128.504;-3.60346
0.0313375;-65.2529;-244.033;311.922;65.6657;-67.6476;-63.8015;128.468;-3.27311
0.03135;-64.0514;-244.928;311.981;64.5474;-67.3756;-64.341;128.419;-2.90634
0.0313625;-63.1805;-245.777;311.981;63.2102;-67.0169;-64.904;128.396;-2.50948
0.031375;-62.0596;-246.718;311.854;61.4355;-66.6503;-65.534;128.203;-2.13139
0.0313875;-60.8178;-247.604;311.66;60.6008;-66.2522;-66.1874;128.081;-1.73784
0.0314;-60.1082;-248.822;311.437;60.0497;-65.7555;-66.814;128.005;-1.38679
0.0314125;-59.1082;-250.298;310.65;58.9314;-65.2627;-67.3971;127.973;-1.23335
0.031425;-58.0358;-251.313;311.029;58.2993;-64.7384;-67.9533;127.924;-1.05203
0.0314375;-56.9955;-252.559;310.602;56.8082;-64.1629;-68.523;127.802;-0.877889
0.03145;-55.5924;-254.201;310.126;55.309;-63.6189;-68.9921;127.762;-0.909351
0.0314625;-54.7376;-254.736;310.165;55.1712;-63.0119;-69.535;127.649;-0.841184
0.031475;-53.5764;-256.305;309.368;53.6639;-62.4088;-70.0141;127.64;-0.850568
0.0314875;-52.8184;-257.384;308.592;52.7562;-61.7938;-70.4498;127.816;-1.11302
0.0315;-51.7217;-258.325;308.562;51.8648;-61.0685;-70.9624;127.82;-1.35285
0.0315125;-50.2864;-259.174;308.077;50.4547;-60.4338;-71.4584;127.915;-1.54162
0.031525;-49.5767;-260.226;307.582;49.4174;-59.7322;-71.9577;128.144;-1.82367
0.0315375;-48.1817;-261.758;306.698;47.8615;-59.0108;-72.3765;128.324;-2.26882
0.03155;-47.2221;-262.385;306.377;47.4077;-58.3249;-72.8658;128.567;-2.73854
0.0315625;-45.4642;-263.437;306.552;45.7788;-57.6863;-73.2813;128.792;-3.05067
0.031575;-44.0933;-263.695;305.872;44.2066;-57.0871;-73.8007;129.138;-3.33548
0.0315875;-42.8515;-264.692;306.076;42.5129;-56.4643;-74.4072;129.264;-3.60539
0.0316;-41.1419;-265.144;305.61;41.2001;-55.9519;-75.0003;129.489;-3.71164
0.0316125;-40.1501;-265.697;305.533;40.2601;-55.3882;-75.6705;129.822;-3.72517
0.031625;-38.5937;-266.528;304.484;38.1693;-54.8875;-76.3742;130.051;-3.87088
0.0316375;-37.3438;-266.445;303.804;37.5453;-54.3948;-77.2454;130.47;-3.93712
0.03165;-36.0375;-267.091;303.493;36.2567;-53.8863;-78.12;130.91;-3.82452
0.0316625;-34.7553;-267.469;301.765;34.7494;-53.4487;-79.0918;131.585;-3.92083
0.031675;-33.32;-268.558;301.823;33.5825;-53.0348;-80.087;132.237;-3.98707
0.0316875;-31.8362;-269.48;301.59;31.9293;-52.6525;-81.0286;132.836;-3.92359
0.0317;-30.3041;-271.012;302.007;30.1383;-52.341;-81.8697;133.443;-3.87033
0.0317125;-29.0138;-273.097;302.58;28.8012;-52.0612;-82.5231;133.816;-3.82065
0.031725;-27.9091;-275.118;302.736;27.926;-51.7379;-83.0191;134.055;-3.83666
0.0317375;-26.3689;-276.889;303.707;26.7995;-51.529;-83.3273;134.059;-3.81789
0.03175;-25.119;-277.148;304.047;25.9486;-51.3043;-83.6624;133.965;-3.63713
0.0317625;-23.7078;-277.904;303.998;23.9389;-51.0915;-84.0143;133.834;-3.31892
0.031775;-22.8772;-278.412;302.794;22.1884;-50.8668;-84.4063;133.744;-3.10283
0.0317875;-21.8692;-279.021;301.318;21.4023;-50.5751;-84.8453;133.857;-3.02059
0.0318;-20.6516;-279.242;300.114;20.4785;-50.3661;-85.3647;134.14;-2.98416
0.0318125;-19.2243;-279.104;298.987;18.8901;-50.1336;-86.0215;134.626;-2.92289
0.031825;-17.4422;-279.63;298.249;17.4476;-49.9917;-86.7185;135.13;-2.80836
0.0318375;-16.7809;-280.441;297.501;17.0992;-49.8143;-87.4758;135.737;-2.72695
0.03185;-15.6359;-282.444;296.88;15.7539;-49.6211;-88.0723;136.304;-2.86659
0.0318625;-14.2569;-283.182;296.938;14.5708;-49.4753;-88.5916;136.789;-3.01645
0.031875;-12.87;-283.551;297.608;12.9743;-49.2821;-89.1781;137.194;-2.88067
0.0318875;-11.4265;-284.16;297.579;11.1752;-49.1481;-89.7745;137.374;-2.70349
0.0319;-10.6927;-284.344;297.404;10.7619;-48.9194;-90.4682;137.577;-2.43386
0.0319125;-9.82181;-285.11;296.773;9.91914;-48.6317;-91.145;137.756;-2.13967
0.031925;-8.70093;-285.285;295.491;8.3632;-48.3479;-91.9057;138.049;-1.95973
0.0319375;-7.36232;-285.59;294.714;6.93692;-48.0522;-92.7535;138.391;-1.79745
0.03195;-6.31402;-285.968;293.772;6.36154;-47.7763;-93.6448;138.818;-1.60565
0.0319625;-5.38667;-287.002;292.325;5.49443;-47.4964;-94.4993;139.461;-1.55845
0.031975;-4.45933;-288.552;291.393;4.64352;-47.2126;-95.1695;140.118;-1.78476
0.0319875;-3.46747;-289.871;291.179;3.65485;-46.9209;-95.7492;140.725;-2.08061
0.032;-2.08855;-290.997;291.199;2.39064;-46.6607;-96.2317;141.26;-2.37922
0.0320125;-1.19345;-292.122;291.442;1.34524;-46.3532;-96.5836;141.737;-2.59089
0.032025;-0.580599;-293.857;290.451;0.113454;-45.9945;-96.8349;142.097;-3.094
0.0320375;0.298364;-294.65;290.053;0.202597;-45.5727;-97.046;142.443;-3.72461
0.03205;1.2499;-294.687;290.004;-0.380882;-45.0642;-97.3074;142.79;-4.10905
0.0320625;2.27401;-294.604;288.839;-2.10701;-44.536;-97.6927;143.154;-4.6301
0.032075;3.41909;-294.263;288.48;-3.40363;-43.9841;-98.2389;143.518;-5.00736
0.0320875;4.49158;-294.152;287.557;-4.84612;-43.385;-98.9158;143.896;-5.23063
0.0321;5.56408;-294.586;286.732;-5.77806;-42.7819;-99.6363;144.369;-5.5872
0.0321125;6.6527;-295.01;286.314;-6.58035;-42.2142;-100.367;144.805;-5.8778
0.032125;7.89454;-295.453;285.916;-8.05525;-41.6347;-101.091;145.205;-6.08589
0.0321375;9.19282;-296.081;285.877;-9.14117;-41.0908;-101.794;145.502;-6.26886
0.03215;10.096;-296.8;285.78;-9.23842;-40.5349;-102.444;145.763;-6.37318
0.0321625;10.733;-297.843;285.663;-9.93535;-39.8924;-102.994;145.992;-6.48385
